timestamp,temperatura,vibracion,presion,falla
2024-02-19 06:00:00,74.59,2.14,31.53,0
2024-02-19 07:00:00,62.15,3.98,29.22,0
2024-02-19 08:00:00,65.05,2.97,29.07,0
2024-02-19 09:00:00,74.7,2.63,27.92,0
2024-02-19 10:00:00,65.09,3.21,32.01,0
2024-02-19 11:00:00,68.88,3.58,31.1,0
2024-02-19 12:00:00,72.75,2.99,31.65,0
2024-02-19 13:00:00,65.16,3.64,26.55,0
2024-02-19 14:00:00,70.53,3.54,29.68,0
2024-02-19 15:00:00,63.33,2.46,29.44,0
2024-02-19 16:00:00,66.99,2.66,29.44,0
2024-02-19 17:00:00,71.6,3.48,28.77,0
2024-02-19 18:00:00,62.04,1.64,29.31,0
2024-02-19 19:00:00,72.2,2.93,31.7,0
2024-02-19 20:00:00,69.9,2.28,26.17,0
2024-02-19 21:00:00,72.76,2.76,33.55,0
2024-02-19 22:00:00,71.12,2.85,30.97,0
2024-02-19 23:00:00,76.82,2.82,29.92,0
2024-02-20 00:00:00,70.63,2.72,31.81,0
2024-02-20 01:00:00,67.85,2.45,27.1,0
2024-02-20 02:00:00,70.61,4.15,28.67,1
2024-02-20 03:00:00,72.72,3.93,29.76,0
2024-02-20 04:00:00,70.24,2.42,32.73,0
2024-02-20 05:00:00,70.2,3.79,29.91,0
2024-02-20 06:00:00,66.49,2.8,30.9,0
2024-02-20 07:00:00,66.69,3.06,28.82,0
2024-02-20 08:00:00,62.99,2.97,30.97,0
2024-02-20 09:00:00,78.75,2.67,33.35,0
2024-02-20 10:00:00,63.78,3.49,31.99,0
2024-02-20 11:00:00,66.54,3.06,29.84,0
2024-02-20 12:00:00,66.41,2.76,31.35,0
2024-02-20 13:00:00,74.47,2.35,31.16,0
2024-02-20 14:00:00,68.53,2.55,31.01,0
2024-02-20 15:00:00,76.24,2.18,32.22,0
2024-02-20 16:00:00,66.63,3.01,32.21,0
2024-02-20 17:00:00,71.39,2.4,29.75,0
2024-02-20 18:00:00,65.82,2.87,31.28,0
2024-02-20 19:00:00,80.73,3.69,29.23,1
2024-02-20 20:00:00,64.06,3.6,28.15,0
2024-02-20 21:00:00,71.55,2.98,29.46,0
2024-02-20 22:00:00,73.17,2.96,29.85,0
2024-02-20 23:00:00,72.07,3.94,26.68,0
2024-02-21 00:00:00,69.07,3.26,31.72,0
2024-02-21 01:00:00,69.35,2.84,24.47,0
2024-02-21 02:00:00,70.22,2.29,35.43,0
2024-02-21 03:00:00,69.26,3.2,33.0,0
2024-02-21 04:00:00,74.82,3.41,29.48,0
2024-02-21 05:00:00,81.05,2.68,30.02,1
2024-02-21 06:00:00,67.21,3.15,30.61,0
2024-02-21 07:00:00,63.15,2.82,28.82,0
2024-02-21 08:00:00,69.56,2.91,30.39,0
2024-02-21 09:00:00,82.9,1.76,29.71,1
2024-02-21 10:00:00,65.98,2.89,29.81,0
2024-02-21 11:00:00,78.2,3.48,30.36,0
2024-02-21 12:00:00,78.39,2.68,27.37,0
2024-02-21 13:00:00,67.23,3.03,30.08,0
2024-02-21 14:00:00,72.84,2.62,30.33,0
2024-02-21 15:00:00,78.14,3.18,30.26,0
2024-02-21 16:00:00,68.1,2.89,29.57,0
2024-02-21 17:00:00,68.98,2.53,32.28,0
2024-02-21 18:00:00,67.09,3.67,29.29,0
2024-02-21 19:00:00,64.93,3.46,30.45,0
2024-02-21 20:00:00,66.75,2.7,32.59,0
2024-02-21 21:00:00,63.88,3.25,29.84,0
2024-02-21 22:00:00,70.17,3.27,30.43,0
2024-02-21 23:00:00,66.15,3.32,29.81,0
2024-02-22 00:00:00,71.17,2.15,32.47,0
2024-02-22 01:00:00,62.22,3.5,29.48,0
2024-02-22 02:00:00,71.65,2.72,32.57,0
2024-02-22 03:00:00,74.17,2.82,29.79,0
2024-02-22 04:00:00,60.03,4.32,28.28,1
2024-02-22 05:00:00,71.87,3.15,31.36,0
2024-02-22 06:00:00,76.14,2.81,29.39,0
2024-02-22 07:00:00,63.95,1.9,31.24,0
2024-02-22 08:00:00,78.36,3.69,24.54,0
2024-02-22 09:00:00,72.1,2.33,30.01,0
2024-02-22 10:00:00,66.47,2.5,29.08,0
2024-02-22 11:00:00,69.72,2.83,27.87,0
2024-02-22 12:00:00,72.79,3.71,28.89,0
2024-02-22 13:00:00,70.38,3.39,28.85,0
2024-02-22 14:00:00,72.69,2.92,29.9,0
2024-02-22 15:00:00,65.4,3.15,27.27,0
2024-02-22 16:00:00,70.85,2.7,30.63,0
2024-02-22 17:00:00,62.93,3.07,32.73,0
2024-02-22 18:00:00,69.44,3.04,30.56,0
2024-02-22 19:00:00,65.48,3.48,31.62,0
2024-02-22 20:00:00,66.32,3.48,32.19,0
2024-02-22 21:00:00,76.18,3.25,32.47,0
2024-02-22 22:00:00,75.46,2.82,33.74,0
2024-02-22 23:00:00,73.05,3.37,29.0,0
2024-02-23 00:00:00,64.54,2.95,28.56,0
2024-02-23 01:00:00,68.42,2.46,31.57,0
2024-02-23 02:00:00,76.07,2.8,31.42,0
2024-02-23 03:00:00,70.71,3.04,31.55,0
2024-02-23 04:00:00,81.6,3.46,33.78,1
2024-02-23 05:00:00,71.97,2.91,30.02,0
2024-02-23 06:00:00,70.96,2.4,30.85,0
2024-02-23 07:00:00,68.45,3.03,28.04,0
2024-02-23 08:00:00,70.67,3.06,34.27,0
2024-02-23 09:00:00,69.24,3.09,29.33,0
2024-02-23 10:00:00,73.54,3.46,29.38,0
2024-02-23 11:00:00,74.78,3.51,29.31,0
2024-02-23 12:00:00,66.07,2.7,28.71,0
2024-02-23 13:00:00,63.34,2.69,28.54,0
2024-02-23 14:00:00,60.82,2.48,28.95,0
2024-02-23 15:00:00,72.54,3.35,27.27,0
2024-02-23 16:00:00,64.48,3.72,28.43,0
2024-02-23 17:00:00,59.24,2.84,33.9,0
2024-02-23 18:00:00,71.94,2.88,31.47,0
2024-02-23 19:00:00,82.46,3.73,31.85,1
2024-02-23 20:00:00,69.97,3.25,32.35,0
2024-02-23 21:00:00,74.19,3.22,33.67,0
2024-02-23 22:00:00,70.41,2.4,26.46,0
2024-02-23 23:00:00,69.51,3.34,27.54,0
2024-02-24 00:00:00,74.6,2.54,28.39,0
2024-02-24 01:00:00,68.55,2.43,29.06,0
2024-02-24 02:00:00,71.34,2.83,29.4,0
2024-02-24 03:00:00,71.61,2.71,29.11,0
2024-02-24 04:00:00,66.66,2.89,30.44,0
2024-02-24 05:00:00,74.96,2.28,30.07,0
2024-02-24 06:00:00,69.13,3.48,28.55,0
2024-02-24 07:00:00,66.22,3.56,25.65,0
2024-02-24 08:00:00,72.68,2.03,28.01,0
2024-02-24 09:00:00,65.51,3.49,28.9,0
2024-02-24 10:00:00,70.14,2.59,29.51,0
2024-02-24 11:00:00,69.95,3.43,27.74,0
2024-02-24 12:00:00,75.43,2.97,29.02,0
2024-02-24 13:00:00,72.37,3.01,27.74,0
2024-02-24 14:00:00,69.87,2.91,29.75,0
2024-02-24 15:00:00,74.09,3.61,27.85,0
2024-02-24 16:00:00,76.95,2.38,28.3,0
2024-02-24 17:00:00,72.79,3.3,27.38,0
2024-02-24 18:00:00,70.05,3.55,29.69,0
2024-02-24 19:00:00,63.44,3.36,28.27,0
2024-02-24 20:00:00,64.67,4.16,31.81,1
2024-02-24 21:00:00,68.47,2.74,30.81,0
2024-02-24 22:00:00,66.95,3.48,29.86,0
2024-02-24 23:00:00,69.07,2.95,28.41,0
2024-02-25 00:00:00,70.28,3.62,30.76,0
2024-02-25 01:00:00,72.65,3.0,31.38,0
2024-02-25 02:00:00,69.65,2.81,30.29,0
2024-02-25 03:00:00,72.43,3.65,33.21,0
2024-02-25 04:00:00,70.32,2.75,30.92,0
2024-02-25 05:00:00,60.12,2.29,31.83,0
2024-02-25 06:00:00,65.3,2.74,30.27,0
2024-02-25 07:00:00,69.28,3.31,31.35,0
2024-02-25 08:00:00,63.95,3.7,28.41,0
2024-02-25 09:00:00,73.0,3.06,29.08,0
2024-02-25 10:00:00,77.65,3.66,30.7,0
2024-02-25 11:00:00,76.09,2.32,30.68,0
2024-02-25 12:00:00,68.93,2.78,31.02,0
2024-02-25 13:00:00,77.45,2.86,32.2,0
2024-02-25 14:00:00,70.74,2.94,27.15,0
2024-02-25 15:00:00,68.31,3.04,28.05,0
2024-02-25 16:00:00,66.93,3.35,30.46,0
2024-02-25 17:00:00,68.49,2.78,28.55,0
2024-02-25 18:00:00,68.06,3.07,36.76,0
2024-02-25 19:00:00,70.85,2.98,31.03,0
2024-02-25 20:00:00,70.8,2.54,29.84,0
2024-02-25 21:00:00,70.02,2.94,28.97,0
2024-02-25 22:00:00,72.18,2.93,29.04,0
2024-02-25 23:00:00,75.95,2.92,30.06,0
2024-02-26 00:00:00,74.75,3.02,30.22,0
2024-02-26 01:00:00,62.58,3.04,29.09,0
2024-02-26 02:00:00,57.23,2.78,29.45,0
2024-02-26 03:00:00,74.67,3.64,32.69,0
2024-02-26 04:00:00,63.17,2.42,32.77,0
2024-02-26 05:00:00,68.88,2.64,30.5,0
2024-02-26 06:00:00,64.15,4.39,27.32,1
2024-02-26 07:00:00,60.99,2.48,31.08,0
2024-02-26 08:00:00,72.71,2.32,33.11,0
2024-02-26 09:00:00,73.8,3.37,32.74,0
2024-02-26 10:00:00,67.12,1.96,31.47,0
2024-02-26 11:00:00,57.04,2.88,32.84,0
2024-02-26 12:00:00,67.27,4.07,30.11,1
2024-02-26 13:00:00,71.96,2.23,31.26,0
2024-02-26 14:00:00,62.61,2.01,28.64,0
2024-02-26 15:00:00,70.92,2.25,30.58,0
2024-02-26 16:00:00,69.92,3.45,32.66,0
2024-02-26 17:00:00,72.9,3.56,28.82,0
2024-02-26 18:00:00,70.6,2.74,28.28,0
2024-02-26 19:00:00,65.13,3.34,30.19,0
2024-02-26 20:00:00,75.98,3.7,29.55,0
2024-02-26 21:00:00,69.21,3.89,31.3,0
2024-02-26 22:00:00,69.86,2.88,29.09,0
2024-02-26 23:00:00,65.33,1.85,33.44,0
2024-02-27 00:00:00,67.78,2.59,27.42,0
2024-02-27 01:00:00,65.58,2.79,32.51,0
2024-02-27 02:00:00,69.14,2.87,28.47,0
2024-02-27 03:00:00,78.56,2.91,26.41,0
2024-02-27 04:00:00,63.14,3.56,30.48,0
2024-02-27 05:00:00,61.93,3.64,29.49,0
2024-02-27 06:00:00,77.36,2.91,27.78,0
2024-02-27 07:00:00,68.95,3.55,26.64,0
2024-02-27 08:00:00,66.65,3.18,29.98,0
2024-02-27 09:00:00,75.2,3.03,31.95,0
2024-02-27 10:00:00,66.97,3.45,31.17,0
2024-02-27 11:00:00,79.13,3.04,30.11,0
2024-02-27 12:00:00,73.39,4.03,30.96,1
2024-02-27 13:00:00,67.56,2.28,29.95,0
2024-02-27 14:00:00,80.79,2.74,27.14,1
2024-02-27 15:00:00,66.97,2.94,27.16,0
2024-02-27 16:00:00,73.71,3.22,29.59,0
2024-02-27 17:00:00,71.5,3.63,29.68,0
2024-02-27 18:00:00,76.51,2.99,31.7,0
2024-02-27 19:00:00,77.81,2.29,31.51,0
2024-02-27 20:00:00,70.16,3.42,31.21,0
2024-02-27 21:00:00,66.23,3.38,29.44,0
2024-02-27 22:00:00,72.3,2.03,27.24,0
2024-02-27 23:00:00,66.61,3.0,30.82,0
2024-02-28 00:00:00,80.07,2.2,31.05,1
2024-02-28 01:00:00,70.68,2.67,25.22,0
2024-02-28 02:00:00,68.17,2.55,28.33,0
2024-02-28 03:00:00,70.92,3.4,28.62,0
2024-02-28 04:00:00,63.26,3.06,30.24,0
2024-02-28 05:00:00,65.14,2.36,28.39,0
2024-02-28 06:00:00,76.0,3.44,29.92,0
2024-02-28 07:00:00,66.72,2.28,29.58,0
2024-02-28 08:00:00,64.77,3.17,29.68,0
2024-02-28 09:00:00,72.68,2.59,28.57,0
2024-02-28 10:00:00,75.93,2.82,28.72,0
2024-02-28 11:00:00,73.59,3.25,27.84,0
2024-02-28 12:00:00,74.98,3.26,30.76,0
2024-02-28 13:00:00,66.22,3.67,31.14,0
2024-02-28 14:00:00,62.89,2.96,28.46,0
2024-02-28 15:00:00,77.51,3.15,33.04,0
2024-02-28 16:00:00,68.39,2.78,29.37,0
2024-02-28 17:00:00,68.75,3.09,33.06,0
2024-02-28 18:00:00,76.64,3.22,28.72,0
2024-02-28 19:00:00,72.78,2.95,25.95,0
2024-02-28 20:00:00,72.28,2.1,30.8,0
2024-02-28 21:00:00,80.83,3.17,30.5,1
2024-02-28 22:00:00,66.78,3.18,30.07,0
2024-02-28 23:00:00,74.64,2.66,28.72,0
2024-02-29 00:00:00,70.29,2.36,29.93,0
2024-02-29 01:00:00,71.34,3.74,28.98,0
2024-02-29 02:00:00,77.64,3.25,29.4,0
2024-02-29 03:00:00,72.54,2.89,31.68,0
2024-02-29 04:00:00,72.69,2.43,30.37,0
2024-02-29 05:00:00,75.36,2.59,31.22,0
2024-02-29 06:00:00,68.18,3.65,29.54,0
2024-02-29 07:00:00,65.8,3.07,29.32,0
2024-02-29 08:00:00,64.78,2.72,27.69,0
2024-02-29 09:00:00,60.17,3.25,29.26,0
2024-02-29 10:00:00,80.28,2.59,23.36,1
2024-02-29 11:00:00,64.48,3.75,28.82,0
2024-02-29 12:00:00,68.89,3.68,29.84,0
2024-02-29 13:00:00,68.62,2.77,31.13,0
2024-02-29 14:00:00,71.54,2.69,29.46,0
2024-02-29 15:00:00,74.08,1.69,30.7,0
2024-02-29 16:00:00,74.3,2.26,25.64,0
2024-02-29 17:00:00,67.08,2.33,29.89,0
2024-02-29 18:00:00,69.16,3.07,26.64,0
2024-02-29 19:00:00,71.41,2.84,27.58,0
2024-02-29 20:00:00,68.76,2.33,29.63,0
2024-02-29 21:00:00,78.04,2.86,32.55,0
2024-02-29 22:00:00,72.45,3.25,30.74,0
2024-02-29 23:00:00,73.67,3.26,30.04,0
2024-03-01 00:00:00,73.31,2.05,29.96,0
2024-03-01 01:00:00,75.87,2.94,28.57,0
2024-03-01 02:00:00,70.91,2.31,28.91,0
2024-03-01 03:00:00,63.52,3.45,30.85,0
2024-03-01 04:00:00,72.0,3.39,27.23,0
2024-03-01 05:00:00,66.74,2.55,31.19,0
2024-03-01 06:00:00,67.36,2.62,29.22,0
2024-03-01 07:00:00,72.93,2.77,31.65,0
2024-03-01 08:00:00,76.19,1.87,31.92,0
2024-03-01 09:00:00,70.11,3.17,26.65,0
2024-03-01 10:00:00,71.54,2.86,28.84,0
2024-03-01 11:00:00,78.51,3.49,28.29,0
2024-03-01 12:00:00,71.2,2.45,26.37,0
2024-03-01 13:00:00,83.01,2.69,27.93,1
2024-03-01 14:00:00,72.83,2.25,34.88,0
2024-03-01 15:00:00,61.2,2.5,31.22,0
2024-03-01 16:00:00,73.77,2.41,33.83,0
2024-03-01 17:00:00,71.91,3.5,31.66,0
2024-03-01 18:00:00,76.45,2.65,28.52,0
2024-03-01 19:00:00,73.37,3.06,29.24,0
2024-03-01 20:00:00,69.31,2.81,31.18,0
2024-03-01 21:00:00,63.88,2.37,30.88,0
2024-03-01 22:00:00,68.95,2.92,28.85,0
2024-03-01 23:00:00,65.75,3.3,26.98,0
2024-03-02 00:00:00,67.1,2.4,36.58,0
2024-03-02 01:00:00,72.94,3.4,29.72,0
2024-03-02 02:00:00,78.35,2.58,29.35,0
2024-03-02 03:00:00,71.97,2.76,30.23,0
2024-03-02 04:00:00,64.02,3.27,29.51,0
2024-03-02 05:00:00,72.22,2.67,30.25,0
2024-03-02 06:00:00,75.98,3.02,32.57,0
2024-03-02 07:00:00,66.95,2.84,29.75,0
2024-03-02 08:00:00,69.33,3.06,27.67,0
2024-03-02 09:00:00,70.07,1.81,29.68,0
2024-03-02 10:00:00,66.08,2.09,29.07,0
2024-03-02 11:00:00,73.24,3.31,32.85,0
2024-03-02 12:00:00,69.4,3.52,32.34,0
2024-03-02 13:00:00,72.1,2.54,30.22,0
2024-03-02 14:00:00,65.56,2.88,27.44,0
2024-03-02 15:00:00,67.81,3.15,27.55,0
2024-03-02 16:00:00,73.61,3.35,30.03,0
2024-03-02 17:00:00,68.14,1.99,30.67,0
2024-03-02 18:00:00,78.63,2.56,29.25,0
2024-03-02 19:00:00,68.0,2.83,29.04,0
2024-03-02 20:00:00,71.12,3.35,28.81,0
2024-03-02 21:00:00,74.66,4.25,29.95,1
2024-03-02 22:00:00,62.91,2.89,25.23,0
2024-03-02 23:00:00,61.2,2.3,27.8,0
2024-03-03 00:00:00,62.37,3.2,28.75,0
2024-03-03 01:00:00,76.31,3.66,32.42,0
2024-03-03 02:00:00,67.24,3.05,28.37,0
2024-03-03 03:00:00,82.79,2.55,30.36,1
2024-03-03 04:00:00,67.18,3.48,30.45,0
2024-03-03 05:00:00,70.92,3.33,32.6,0
2024-03-03 06:00:00,77.71,2.49,32.53,0
2024-03-03 07:00:00,80.03,3.19,29.88,1
2024-03-03 08:00:00,80.31,3.5,29.05,1
2024-03-03 09:00:00,76.04,3.59,28.67,0
2024-03-03 10:00:00,75.12,2.97,29.52,0
2024-03-03 11:00:00,72.96,2.82,29.13,0
2024-03-03 12:00:00,73.89,3.61,31.11,0
2024-03-03 13:00:00,67.24,2.39,30.84,0
2024-03-03 14:00:00,65.91,3.22,31.18,0
2024-03-03 15:00:00,69.98,2.31,32.52,0
2024-03-03 16:00:00,69.15,3.53,33.73,0
2024-03-03 17:00:00,67.73,2.87,30.25,0
2024-03-03 18:00:00,73.48,3.63,32.2,0
2024-03-03 19:00:00,74.78,3.25,29.3,0
2024-03-03 20:00:00,70.44,2.39,32.37,0
2024-03-03 21:00:00,77.39,3.71,32.12,0
2024-03-03 22:00:00,64.29,3.78,32.02,0
2024-03-03 23:00:00,69.03,3.44,30.19,0
2024-03-04 00:00:00,66.42,2.62,28.66,0
2024-03-04 01:00:00,60.67,2.85,27.21,0
2024-03-04 02:00:00,69.59,3.07,29.92,0
2024-03-04 03:00:00,69.39,2.65,33.07,0
2024-03-04 04:00:00,77.57,3.85,29.38,0
2024-03-04 05:00:00,73.15,3.07,31.57,0
2024-03-04 06:00:00,64.88,1.65,31.69,0
2024-03-04 07:00:00,79.27,3.17,29.43,0
2024-03-04 08:00:00,76.11,2.83,32.63,0
2024-03-04 09:00:00,72.91,2.96,24.18,0
2024-03-04 10:00:00,68.87,2.82,27.55,0
2024-03-04 11:00:00,65.2,3.4,28.17,0
2024-03-04 12:00:00,68.14,3.56,28.36,0
2024-03-04 13:00:00,75.44,3.14,30.67,0
2024-03-04 14:00:00,79.42,2.83,30.58,0
2024-03-04 15:00:00,77.72,2.98,30.79,0
2024-03-04 16:00:00,67.56,3.01,31.19,0
2024-03-04 17:00:00,64.4,2.6,28.1,0
2024-03-04 18:00:00,70.7,3.29,27.56,0
2024-03-04 19:00:00,61.16,3.23,30.79,0
2024-03-04 20:00:00,71.62,3.77,28.74,0
2024-03-04 21:00:00,69.26,3.63,26.86,0
2024-03-04 22:00:00,67.67,2.66,31.94,0
2024-03-04 23:00:00,62.03,3.41,32.79,0
2024-03-05 00:00:00,72.57,2.52,33.11,0
2024-03-05 01:00:00,67.34,3.35,30.37,0
2024-03-05 02:00:00,64.15,2.74,31.25,0
2024-03-05 03:00:00,55.64,2.49,32.74,0
2024-03-05 04:00:00,69.86,3.14,28.72,0
2024-03-05 05:00:00,78.86,1.66,32.22,0
2024-03-05 06:00:00,78.31,2.12,30.55,0
2024-03-05 07:00:00,67.71,2.91,31.83,0
2024-03-05 08:00:00,66.99,3.04,30.37,0
2024-03-05 09:00:00,72.34,2.82,32.59,0
2024-03-05 10:00:00,65.01,2.21,30.45,0
2024-03-05 11:00:00,71.51,2.59,27.03,0
2024-03-05 12:00:00,73.83,3.2,32.9,0
2024-03-05 13:00:00,76.13,3.29,28.1,0
2024-03-05 14:00:00,69.5,2.99,32.51,0
2024-03-05 15:00:00,68.98,3.58,29.82,0
2024-03-05 16:00:00,65.61,3.2,32.35,0
2024-03-05 17:00:00,65.87,2.63,32.27,0
2024-03-05 18:00:00,68.87,2.86,30.86,0
2024-03-05 19:00:00,71.84,2.3,31.02,0
2024-03-05 20:00:00,74.57,2.95,30.85,0
2024-03-05 21:00:00,65.98,3.56,25.97,0
2024-03-05 22:00:00,77.46,3.34,30.24,0
2024-03-05 23:00:00,68.64,3.7,27.77,0
2024-03-06 00:00:00,69.89,2.85,30.34,0
2024-03-06 01:00:00,66.26,3.67,27.71,0
2024-03-06 02:00:00,57.88,2.9,27.63,0
2024-03-06 03:00:00,74.42,3.74,33.21,0
2024-03-06 04:00:00,73.68,2.99,32.14,0
2024-03-06 05:00:00,68.59,3.35,29.99,0
2024-03-06 06:00:00,70.33,3.74,30.37,0
2024-03-06 07:00:00,72.58,2.9,29.5,0
2024-03-06 08:00:00,62.19,3.11,31.14,0
2024-03-06 09:00:00,67.35,3.64,28.65,0
2024-03-06 10:00:00,73.97,2.93,31.99,0
2024-03-06 11:00:00,63.73,2.34,29.49,0
2024-03-06 12:00:00,71.47,4.07,29.16,1
2024-03-06 13:00:00,63.22,2.77,30.04,0
2024-03-06 14:00:00,72.33,3.08,28.82,0
2024-03-06 15:00:00,69.82,3.58,30.66,0
2024-03-06 16:00:00,61.92,2.7,28.93,0
2024-03-06 17:00:00,75.82,2.5,30.94,0
2024-03-06 18:00:00,66.33,3.13,32.43,0
2024-03-06 19:00:00,65.95,2.1,28.56,0
2024-03-06 20:00:00,71.0,2.86,29.74,0
2024-03-06 21:00:00,75.74,3.12,30.92,0
2024-03-06 22:00:00,64.92,2.87,29.13,0
2024-03-06 23:00:00,70.31,2.23,30.93,0
2024-03-07 00:00:00,72.14,3.8,31.11,0
2024-03-07 01:00:00,73.47,3.05,32.17,0
2024-03-07 02:00:00,70.88,3.72,28.79,0
2024-03-07 03:00:00,68.16,2.87,28.11,0
2024-03-07 04:00:00,65.86,2.56,29.38,0
2024-03-07 05:00:00,70.43,3.13,28.06,0
2024-03-07 06:00:00,64.64,2.89,31.13,0
2024-03-07 07:00:00,55.39,2.41,27.68,0
2024-03-07 08:00:00,72.18,3.73,34.67,0
2024-03-07 09:00:00,74.52,2.69,32.59,0
2024-03-07 10:00:00,58.19,2.08,30.03,0
2024-03-07 11:00:00,64.95,3.66,31.73,0
2024-03-07 12:00:00,73.1,2.75,26.73,0
2024-03-07 13:00:00,80.29,2.7,35.05,1
2024-03-07 14:00:00,70.1,2.12,28.82,0
2024-03-07 15:00:00,66.36,3.87,29.76,0
2024-03-07 16:00:00,69.09,2.36,26.29,0
2024-03-07 17:00:00,76.87,3.03,30.97,0
2024-03-07 18:00:00,66.77,3.46,27.79,0
2024-03-07 19:00:00,66.0,3.21,30.2,0
2024-03-07 20:00:00,67.59,2.97,28.91,0
2024-03-07 21:00:00,65.23,2.15,27.84,0
2024-03-07 22:00:00,70.61,2.6,28.39,0
2024-03-07 23:00:00,78.12,3.09,30.45,0
2024-03-08 00:00:00,71.62,2.61,27.44,0
2024-03-08 01:00:00,68.74,3.1,28.5,0
2024-03-08 02:00:00,68.54,3.34,31.33,0
2024-03-08 03:00:00,62.18,3.48,35.2,0
2024-03-08 04:00:00,74.42,2.39,30.96,0
2024-03-08 05:00:00,69.61,4.1,28.17,1
2024-03-08 06:00:00,69.1,3.38,29.27,0
2024-03-08 07:00:00,85.97,3.0,30.06,1
2024-03-08 08:00:00,71.49,3.54,29.3,0
2024-03-08 09:00:00,66.24,4.18,31.81,1
2024-03-08 10:00:00,67.87,2.28,30.43,0
2024-03-08 11:00:00,75.74,2.89,31.82,0
2024-03-08 12:00:00,70.57,1.81,29.37,0
2024-03-08 13:00:00,62.81,3.1,32.65,0
2024-03-08 14:00:00,74.6,3.18,29.67,0
2024-03-08 15:00:00,66.66,2.98,28.06,0
2024-03-08 16:00:00,79.37,2.67,34.35,0
2024-03-08 17:00:00,75.4,1.98,26.35,0
2024-03-08 18:00:00,67.76,3.19,28.52,0
2024-03-08 19:00:00,76.41,3.73,28.75,0
2024-03-08 20:00:00,70.34,2.7,35.02,0
2024-03-08 21:00:00,74.26,3.22,33.61,0
2024-03-08 22:00:00,72.42,2.22,32.99,0
2024-03-08 23:00:00,65.77,3.23,29.34,0
2024-03-09 00:00:00,66.78,2.8,34.85,0
2024-03-09 01:00:00,75.15,2.62,30.74,0
2024-03-09 02:00:00,68.33,2.62,31.95,0
2024-03-09 03:00:00,67.98,2.8,30.36,0
2024-03-09 04:00:00,65.22,3.19,29.9,0
2024-03-09 05:00:00,72.12,2.34,29.5,0
2024-03-09 06:00:00,80.31,2.8,29.58,1
2024-03-09 07:00:00,64.66,2.98,31.22,0
2024-03-09 08:00:00,70.12,2.45,30.73,0
2024-03-09 09:00:00,77.06,3.9,29.94,0
2024-03-09 10:00:00,69.6,2.57,33.02,0
2024-03-09 11:00:00,72.26,2.67,24.07,0
2024-03-09 12:00:00,64.69,2.51,31.02,0
2024-03-09 13:00:00,72.14,3.9,31.44,0
2024-03-09 14:00:00,69.06,3.28,32.29,0
2024-03-09 15:00:00,74.93,2.53,29.87,0
2024-03-09 16:00:00,75.94,3.55,30.42,0
2024-03-09 17:00:00,82.95,3.1,31.97,1
2024-03-09 18:00:00,72.9,3.13,32.98,0
2024-03-09 19:00:00,71.63,2.83,29.4,0
2024-03-09 20:00:00,70.97,2.63,30.53,0
2024-03-09 21:00:00,68.23,3.17,33.36,0
2024-03-09 22:00:00,71.69,2.73,25.75,0
2024-03-09 23:00:00,68.52,3.91,28.62,0
2024-03-10 00:00:00,70.84,2.37,32.93,0
2024-03-10 01:00:00,76.59,3.77,32.19,0
2024-03-10 02:00:00,64.97,2.94,31.04,0
2024-03-10 03:00:00,75.7,3.15,29.1,0
2024-03-10 04:00:00,76.59,3.42,28.24,0
2024-03-10 05:00:00,69.41,2.68,28.82,0
2024-03-10 06:00:00,59.39,3.43,33.1,0
2024-03-10 07:00:00,66.96,1.65,28.74,0
2024-03-10 08:00:00,76.48,2.64,30.2,0
2024-03-10 09:00:00,69.89,2.54,28.49,0
2024-03-10 10:00:00,65.0,2.37,31.69,0
2024-03-10 11:00:00,67.48,2.89,28.92,0
2024-03-10 12:00:00,74.2,3.19,29.8,0
2024-03-10 13:00:00,72.73,3.35,26.63,0
2024-03-10 14:00:00,68.81,3.12,26.77,0
2024-03-10 15:00:00,68.17,2.67,30.02,0
2024-03-10 16:00:00,68.04,3.18,27.35,0
2024-03-10 17:00:00,65.39,3.06,34.21,0
2024-03-10 18:00:00,78.08,3.47,25.88,0
2024-03-10 19:00:00,68.39,3.39,28.4,0
2024-03-10 20:00:00,76.09,3.02,30.03,0
2024-03-10 21:00:00,77.61,2.55,29.27,0
2024-03-10 22:00:00,74.99,2.67,27.79,0
2024-03-10 23:00:00,67.84,2.73,28.08,0
2024-03-11 00:00:00,72.02,2.84,28.02,0
2024-03-11 01:00:00,69.88,3.13,29.43,0
2024-03-11 02:00:00,65.48,3.36,33.9,0
2024-03-11 03:00:00,71.62,2.97,30.16,0
2024-03-11 04:00:00,64.1,3.01,32.37,0
2024-03-11 05:00:00,75.94,3.07,31.01,0
2024-03-11 06:00:00,67.68,2.74,32.23,0
2024-03-11 07:00:00,71.01,2.54,24.4,0
2024-03-11 08:00:00,71.42,2.12,29.39,0
2024-03-11 09:00:00,68.71,2.65,32.61,0
2024-03-11 10:00:00,72.93,3.24,28.86,0
2024-03-11 11:00:00,67.63,2.65,33.52,0
2024-03-11 12:00:00,74.36,2.88,32.97,0
2024-03-11 13:00:00,63.27,3.23,29.06,0
2024-03-11 14:00:00,70.63,3.26,28.99,0
2024-03-11 15:00:00,79.69,2.46,27.97,0
2024-03-11 16:00:00,65.0,3.5,28.74,0
2024-03-11 17:00:00,66.61,3.56,27.53,0
2024-03-11 18:00:00,72.57,2.44,30.86,0
